TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,TN,82,3,XX,,2010,11550,1,0,2,0,01,2015
1,TN,82,5,,XC,1220,3581,0,226,2,X,01,2015
1,TN,82,5,,XM,1220,20556,0,162,1,X,01,2015
1,TN,82,5,,XO,1220,600505,0,10990,1,X,01,2015
1,TN,82,5,,XO,1220,880713,0,29662,2,X,01,2015
1,TN,82,5,,XQ,1220,27237,0,148,1,X,01,2015
1,TN,82,5,,XQ,1220,18315,0,356,2,X,01,2015
1,TN,82,5,AG,,2010,566295,0,0,1,0,01,2015
1,TN,82,5,CH,,2010,98500,0,0,1,0,01,2015
1,TN,82,5,CO,,2010,3324,0,0,1,0,01,2015
1,TN,82,5,CO,,2010,129000,0,0,1,1,01,2015
1,TN,82,5,DF,,2010,12998,0,0,1,0,01,2015
1,TN,82,5,DF,,2010,4860,0,0,2,0,01,2015
1,TN,82,5,GT,,2010,6970,0,0,1,0,01,2015
1,TN,82,5,MX,,2010,54997,0,0,1,0,01,2015
1,TN,82,5,NL,,2010,45401,0,0,1,0,01,2015
1,TN,82,5,NL,,2010,20408,0,0,1,1,01,2015
1,TN,82,5,TM,,2010,5044,0,0,1,0,01,2015
1,TN,82,5,TM,,2010,346723,0,0,2,0,01,2015
1,TN,82,6,,XO,1220,2936,0,0,2,X,01,2015
1,TN,83,3,,XA,1220,32025,5913,123,1,X,01,2015
1,TN,83,3,,XA,1220,4146,22,81,2,X,01,2015
1,TN,83,3,,XQ,1220,11716,948,723,1,X,01,2015
1,TN,83,3,XX,,2010,8967,17,0,1,0,01,2015
1,TN,83,5,,XA,1220,54786,0,1836,1,X,01,2015
1,TN,83,5,,XA,1220,24191,0,1565,2,X,01,2015
1,TN,83,5,,XC,1220,34112,0,840,1,X,01,2015
1,TN,83,5,,XM,1220,88390,0,2487,1,X,01,2015
1,TN,83,5,,XM,1220,23402,0,531,2,X,01,2015
1,TN,83,5,,XO,1220,1093795,0,29765,1,X,01,2015
1,TN,83,5,,XO,1220,84042,0,1236,2,X,01,2015
1,TN,83,5,,XQ,1220,2990,0,7,1,X,01,2015
1,TN,83,5,,XQ,1220,45156,0,1332,2,X,01,2015
1,TN,83,5,,XS,1220,9651,0,215,1,X,01,2015
1,TN,83,5,,XS,1220,5358,0,48,2,X,01,2015
1,TN,83,5,BC,,2010,20428,0,0,1,0,01,2015
1,TN,83,5,CH,,2010,28713,0,0,1,0,01,2015
1,TN,83,5,CO,,2010,1272142,0,0,1,0,01,2015
1,TN,83,5,DF,,2010,211103,0,0,1,0,01,2015
1,TN,83,5,DF,,2010,62299,0,0,2,0,01,2015
1,TN,83,5,GT,,2010,44705,0,0,1,0,01,2015
1,TN,83,5,JA,,2010,3206,0,0,1,0,01,2015
1,TN,83,5,MX,,2010,73350,0,0,1,0,01,2015
1,TN,83,5,NL,,2010,113652,0,0,1,0,01,2015
1,TN,83,5,NL,,2010,2887,0,0,1,1,01,2015
1,TN,83,5,NL,,2010,18046,0,0,2,0,01,2015
1,TN,83,5,PU,,2010,1088239,0,0,1,0,01,2015
1,TN,83,5,QT,,2010,37909,0,0,1,0,01,2015
1,TN,83,5,SL,,2010,42238,0,0,1,0,01,2015
1,TN,83,5,SO,,2010,2670,0,0,1,0,01,2015
1,TN,83,5,TL,,2010,323678,0,0,1,0,01,2015
1,TN,83,5,TM,,2010,51722,0,0,2,0,01,2015
1,TN,84,1,XX,,2010,24407,5168,0,1,1,01,2015
1,TN,84,3,,XA,1220,492242,33332,12834,1,X,01,2015
1,TN,84,3,,XA,1220,340141,3394,15027,2,X,01,2015
1,TN,84,3,,XC,1220,48364,504,1477,1,X,01,2015
1,TN,84,3,,XC,1220,211670,3536,3446,2,X,01,2015
1,TN,84,3,,XM,1220,69284,1392,1124,1,X,01,2015
1,TN,84,3,,XM,1220,31217,868,659,2,X,01,2015
1,TN,84,3,,XO,1220,2186898,12528,56012,1,X,01,2015
1,TN,84,3,,XO,1220,670079,7910,16937,2,X,01,2015
1,TN,84,3,,XQ,1220,287119,4569,5156,1,X,01,2015
1,TN,84,3,,XQ,1220,301379,2787,9562,2,X,01,2015
1,TN,84,3,XX,,2010,1003164,4143,0,1,0,01,2015
1,TN,84,3,XX,,2010,809897,5999,0,2,0,01,2015
1,TN,84,5,,XA,1220,887885,0,29364,1,X,01,2015
1,TN,84,5,,XA,1220,686159,0,12501,2,X,01,2015
1,TN,84,5,,XB,1220,1462256,0,19757,1,X,01,2015
1,TN,84,5,,XB,1220,552278,0,5306,2,X,01,2015
1,TN,84,5,,XC,1220,1788562,0,41865,1,X,01,2015
1,TN,84,5,,XC,1220,2342122,0,31286,2,X,01,2015
1,TN,84,5,,XM,1220,5240408,0,121261,1,X,01,2015
1,TN,84,5,,XM,1220,2874185,0,51412,2,X,01,2015
1,TN,84,5,,XO,1220,103516175,0,1260140,1,X,01,2015
1,TN,84,5,,XO,1220,78507804,0,827032,2,X,01,2015
1,TN,84,5,,XQ,1220,1261257,0,20349,1,X,01,2015
1,TN,84,5,,XQ,1220,1254956,0,11974,2,X,01,2015
1,TN,84,5,,XS,1220,5001988,0,80931,1,X,01,2015
1,TN,84,5,,XS,1220,1954037,0,25748,2,X,01,2015
1,TN,84,5,AG,,2010,310887,0,0,1,0,01,2015
1,TN,84,5,AG,,2010,17974,0,0,2,0,01,2015
1,TN,84,5,BC,,2010,18296750,0,0,1,0,01,2015
1,TN,84,5,BC,,2010,40793,0,0,2,0,01,2015
1,TN,84,5,CH,,2010,9277765,0,0,1,0,01,2015
1,TN,84,5,CO,,2010,872572,0,0,1,0,01,2015
1,TN,84,5,CO,,2010,31047,0,0,2,0,01,2015
1,TN,84,5,DF,,2010,14633253,0,0,1,0,01,2015
1,TN,84,5,DF,,2010,2633795,0,0,1,1,01,2015
1,TN,84,5,DF,,2010,17425033,0,0,2,0,01,2015
1,TN,84,5,DG,,2010,17973,0,0,1,0,01,2015
1,TN,84,5,GT,,2010,1654655,0,0,1,0,01,2015
1,TN,84,5,GT,,2010,264399,0,0,2,0,01,2015
1,TN,84,5,JA,,2010,79985,0,0,1,0,01,2015
1,TN,84,5,JA,,2010,360993,0,0,2,0,01,2015
1,TN,84,5,MI,,2010,6500,0,0,2,1,01,2015
1,TN,84,5,MX,,2010,3866441,0,0,1,0,01,2015
1,TN,84,5,MX,,2010,66623,0,0,2,0,01,2015
1,TN,84,5,NL,,2010,1906432,0,0,1,0,01,2015
1,TN,84,5,NL,,2010,89875,0,0,1,1,01,2015
1,TN,84,5,NL,,2010,526912,0,0,2,0,01,2015
1,TN,84,5,PU,,2010,584041,0,0,1,0,01,2015
1,TN,84,5,PU,,2010,310080,0,0,1,1,01,2015
1,TN,84,5,QT,,2010,3888,0,0,1,0,01,2015
1,TN,84,5,QT,,2010,13255,0,0,2,0,01,2015
1,TN,84,5,SL,,2010,2563332,0,0,1,0,01,2015
1,TN,84,5,SL,,2010,7316,0,0,2,0,01,2015
1,TN,84,5,SO,,2010,131302,0,0,1,0,01,2015
1,TN,84,5,SO,,2010,282460,0,0,2,0,01,2015
1,TN,84,5,TL,,2010,7141,0,0,1,0,01,2015
1,TN,84,5,TL,,2010,38509,0,0,2,0,01,2015
1,TN,84,5,TM,,2010,2848980,0,0,1,0,01,2015
1,TN,84,5,TM,,2010,1957428,0,0,2,0,01,2015
1,TN,84,5,VE,,2010,44298,0,0,1,0,01,2015
1,TN,84,5,YU,,2010,31048,0,0,1,0,01,2015
1,TN,84,6,,XA,1220,599210,0,30650,1,X,01,2015
1,TN,84,6,,XA,1220,62921,0,1541,2,X,01,2015
1,TN,84,6,,XC,1220,56075,0,2320,1,X,01,2015
1,TN,84,6,,XC,1220,44712,0,1845,2,X,01,2015
1,TN,84,6,,XM,1220,168481,0,5076,1,X,01,2015
1,TN,84,6,,XM,1220,44115,0,1819,2,X,01,2015
1,TN,84,6,,XN,1220,57630,0,3712,1,X,01,2015
1,TN,84,6,,XO,1220,424194,0,13426,1,X,01,2015
1,TN,84,6,,XO,1220,302947,0,4403,2,X,01,2015
1,TN,84,6,,XQ,1220,84729,0,3510,1,X,01,2015
1,TN,84,6,,XQ,1220,16486,0,681,2,X,01,2015
1,TN,84,6,,XS,1220,28233,0,1168,1,X,01,2015
1,TN,84,6,,XS,1220,19431,0,804,2,X,01,2015
1,TN,84,6,CO,,2010,1435033,0,0,1,0,01,2015
1,TN,84,6,CO,,2010,7049,0,0,2,0,01,2015
1,TN,84,6,DF,,2010,15898,0,0,1,1,01,2015
1,TN,84,6,DF,,2010,12222,0,0,2,1,01,2015
1,TN,84,6,GT,,2010,76968,0,0,2,1,01,2015
1,TN,84,6,JA,,2010,228727,0,0,1,1,01,2015
1,TN,84,6,JA,,2010,59600,0,0,2,1,01,2015
1,TN,84,6,MX,,2010,225244,0,0,1,0,01,2015
1,TN,84,6,MX,,2010,335821,0,0,2,0,01,2015
1,TN,85,3,,XA,1220,143033,1499,2231,1,X,01,2015
1,TN,85,3,,XA,1220,179659,791,1854,2,X,01,2015
1,TN,85,3,,XC,1220,142712,292,1155,1,X,01,2015
1,TN,85,3,,XC,1220,522671,4919,13965,2,X,01,2015
1,TN,85,3,,XM,1220,5912,8,210,1,X,01,2015
1,TN,85,3,,XM,1220,5949,6,210,2,X,01,2015
1,TN,85,3,,XO,1220,768661,7392,22630,1,X,01,2015
1,TN,85,3,,XO,1220,4295810,17051,42966,2,X,01,2015
1,TN,85,3,,XQ,1220,197119,2921,2652,1,X,01,2015
1,TN,85,3,,XQ,1220,1665090,5315,6979,2,X,01,2015
1,TN,85,3,XX,,2010,695177,6302,0,1,0,01,2015
1,TN,85,3,XX,,2010,2123100,3117,0,2,0,01,2015
1,TN,85,5,,XA,1220,194767,0,4070,1,X,01,2015
1,TN,85,5,,XA,1220,1615602,0,28686,2,X,01,2015
1,TN,85,5,,XB,1220,41277,0,693,1,X,01,2015
1,TN,85,5,,XB,1220,130933,0,1507,2,X,01,2015
1,TN,85,5,,XC,1220,318486,0,5635,1,X,01,2015
1,TN,85,5,,XC,1220,926966,0,19546,2,X,01,2015
1,TN,85,5,,XM,1220,843785,0,12383,1,X,01,2015
1,TN,85,5,,XM,1220,4373110,0,68296,2,X,01,2015
1,TN,85,5,,XO,1220,30436170,0,708873,1,X,01,2015
1,TN,85,5,,XO,1220,22055791,0,325327,2,X,01,2015
1,TN,85,5,,XQ,1220,468875,0,5510,1,X,01,2015
1,TN,85,5,,XQ,1220,286277,0,6199,2,X,01,2015
1,TN,85,5,,XS,1220,832065,0,9786,1,X,01,2015
1,TN,85,5,,XS,1220,536460,0,9538,2,X,01,2015
1,TN,85,5,AG,,2010,103098,0,0,1,0,01,2015
1,TN,85,5,AG,,2010,178211,0,0,2,0,01,2015
1,TN,85,5,BC,,2010,52730,0,0,1,0,01,2015
1,TN,85,5,BC,,2010,9638,0,0,2,0,01,2015
1,TN,85,5,CH,,2010,41185,0,0,1,0,01,2015
1,TN,85,5,CH,,2010,46553,0,0,2,0,01,2015
1,TN,85,5,CO,,2010,345546,0,0,1,0,01,2015
