TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,35XX,85,3,2010,13840,56,0,2,0,01,2015
1,35XX,86,5,1220,58072,0,6599,1,X,01,2015
1,35XX,87,3,1220,44885,582,1605,1,X,01,2015
1,35XX,87,5,1220,84417,0,1655,1,X,01,2015
1,35XX,88,3,1220,532833,1015,6984,1,X,01,2015
1,35XX,88,3,1220,38880,24,470,2,X,01,2015
1,35XX,88,5,1220,47181,0,2578,1,X,01,2015
1,35XX,88,8,1220,51357,0,1140,1,X,01,2015
1,35XX,90,3,1220,1767078,4480,46101,1,X,01,2015
1,35XX,90,3,1220,498892,1146,11897,2,X,01,2015
1,35XX,90,3,2010,49761,140,0,1,0,01,2015
1,35XX,91,3,1220,2704,1,70,1,X,01,2015
1,35XX,91,3,1220,24088,63,802,2,X,01,2015
1,35XX,92,3,1220,9530,32,525,1,X,01,2015
1,35XX,92,3,1220,4476,17,108,2,X,01,2015
1,35XX,94,3,1220,11866,1076,715,1,X,01,2015
1,35XX,94,3,1220,2689,19,298,2,X,01,2015
1,35XX,94,5,1220,10676,0,82,1,X,01,2015
1,35XX,95,3,1220,9583,150,795,1,X,01,2015
1,35XX,95,3,1220,69927,999,7312,2,X,01,2015
1,35XX,96,3,1220,3033,56,333,2,X,01,2015
1,35XX,97,3,1220,30231,63,734,1,X,01,2015
1,35XX,98,8,1220,1683474,0,57396,1,X,01,2015
1,3604,04,6,1220,80334,0,804,1,X,01,2015
1,3604,05,6,1220,430679,0,9809,1,X,01,2015
1,3604,09,6,1220,1742114,0,38293,1,X,01,2015
1,3604,10,6,1220,450405,0,16364,1,X,01,2015
1,3604,12,5,1220,60611,0,2210,1,X,01,2015
1,3604,12,6,1220,20562,0,412,1,X,01,2015
1,3604,15,6,1220,1455318,0,35624,1,X,01,2015
1,3604,15,6,1220,920060,0,24452,2,X,01,2015
1,3604,16,5,1220,119808,0,82,1,X,01,2015
1,3604,16,6,1220,144452,0,3298,1,X,01,2015
1,3604,17,5,1220,14231,0,278,1,X,01,2015
1,3604,17,6,1220,1301671,0,99379,1,X,01,2015
1,3604,18,6,1220,2584,0,41,1,X,01,2015
1,3604,19,5,1220,11531,0,1204,1,X,01,2015
1,3604,19,6,1220,1236853,0,37156,1,X,01,2015
1,3604,19,6,1220,25352,0,650,2,X,01,2015
1,3604,20,6,1220,1084614,0,97010,1,X,01,2015
1,3604,21,5,1220,11449,0,224,1,X,01,2015
1,3604,21,6,1220,456298,0,20930,1,X,01,2015
1,3604,22,6,1220,10190687,0,500266,1,X,01,2015
1,3604,23,5,1220,37323,0,540,1,X,01,2015
1,3604,23,5,1220,6574,0,176,2,X,01,2015
1,3604,23,6,1220,6546325,0,126871,1,X,01,2015
1,3604,25,5,1220,109528,0,2672,1,X,01,2015
1,3604,25,5,1220,15395,0,198,2,X,01,2015
1,3604,25,6,1220,21153606,0,911561,1,X,01,2015
1,3604,25,6,1220,929852,0,66502,2,X,01,2015
1,3604,27,5,1220,477876,0,41489,1,X,01,2015
1,3604,27,6,1220,19827204,0,1231325,1,X,01,2015
1,3604,27,6,1220,85135,0,1649,2,X,01,2015
1,3604,28,5,1220,214360,0,7355,1,X,01,2015
1,3604,28,6,1220,2400952,0,179624,1,X,01,2015
1,3604,28,6,1220,166429,0,3635,2,X,01,2015
1,3604,29,5,1220,38050,0,4442,1,X,01,2015
1,3604,29,5,1220,189441,0,5166,2,X,01,2015
1,3604,29,6,1220,16528807,0,503565,1,X,01,2015
1,3604,29,6,1220,6298835,0,172527,2,X,01,2015
1,3604,30,5,1220,3550,0,31,1,X,01,2015
1,3604,31,5,1220,15972,0,314,1,X,01,2015
1,3604,31,6,1220,8899532,0,488039,1,X,01,2015
1,3604,31,6,1220,989595,0,77705,2,X,01,2015
1,3604,32,5,1220,133435,0,6842,1,X,01,2015
1,3604,32,6,1220,275519,0,16400,1,X,01,2015
1,3604,33,5,1220,74636,0,1902,1,X,01,2015
1,3604,33,5,1220,20398,0,1419,2,X,01,2015
1,3604,34,5,1220,43501,0,2339,1,X,01,2015
1,3604,34,5,1220,4207,0,496,2,X,01,2015
1,3604,34,6,1220,982443,0,29132,1,X,01,2015
1,3604,34,6,1220,3142,0,193,2,X,01,2015
1,3604,35,5,1220,5021,0,586,1,X,01,2015
1,3604,35,6,1220,110396,0,10225,1,X,01,2015
1,3604,38,5,1220,666018,0,15988,1,X,01,2015
1,3604,38,5,1220,30185,0,2839,2,X,01,2015
1,3604,38,6,1220,13816469,0,383932,1,X,01,2015
1,3604,39,5,1220,598997,0,22650,1,X,01,2015
1,3604,39,5,1220,60051,0,1757,2,X,01,2015
1,3604,39,6,1220,20545091,0,535383,1,X,01,2015
1,3604,39,6,1220,900883,0,21777,2,X,01,2015
1,3604,39,8,1220,34899,0,123,1,X,01,2015
1,3604,40,5,1220,154744,0,6550,1,X,01,2015
1,3604,40,5,1220,68086,0,1465,2,X,01,2015
1,3604,40,6,1220,1095248,0,43680,1,X,01,2015
1,3604,40,6,1220,166525,0,7694,2,X,01,2015
1,3604,40,8,1220,56686,0,2999,1,X,01,2015
1,3604,40,8,1220,12377,0,655,2,X,01,2015
1,3604,42,5,1220,11491,0,218,1,X,01,2015
1,3604,42,5,1220,9482,0,185,2,X,01,2015
1,3604,42,6,1220,9923,0,165,2,X,01,2015
1,3604,44,5,1220,161455,0,6648,1,X,01,2015
1,3604,44,6,1220,7395877,0,372418,1,X,01,2015
1,3604,46,6,1220,61608,0,3508,1,X,01,2015
1,3604,47,6,1220,66601,0,951,1,X,01,2015
1,3604,48,5,1220,458557,0,15295,1,X,01,2015
1,3604,48,5,1220,35921,0,759,2,X,01,2015
1,3604,48,6,1220,7347854,0,374098,1,X,01,2015
1,3604,48,6,1220,17464,0,616,2,X,01,2015
1,3604,49,5,1220,18054,0,799,1,X,01,2015
1,3604,49,6,1220,661955,0,46561,1,X,01,2015
1,3604,54,5,1220,4714,0,364,2,X,01,2015
1,3604,56,6,1220,671406,0,22901,1,X,01,2015
1,3604,57,5,1220,3176,0,62,1,X,01,2015
1,3604,57,6,1220,236458,0,6103,1,X,01,2015
1,3604,58,5,1220,5012,0,98,1,X,01,2015
1,3604,59,5,1220,114173,0,1612,1,X,01,2015
1,3604,59,6,1220,59939,0,1534,1,X,01,2015
1,3604,61,5,1220,31344,0,614,1,X,01,2015
1,3604,61,5,1220,109419,0,1849,2,X,01,2015
1,3604,61,6,1220,38005,0,585,2,X,01,2015
1,3604,62,5,1220,14067,0,541,2,X,01,2015
1,3604,62,6,1220,105387,0,1043,1,X,01,2015
1,3604,62,6,1220,28068,0,409,2,X,01,2015
1,3604,63,5,1220,65645,0,1703,1,X,01,2015
1,3604,63,5,1220,3250,0,341,2,X,01,2015
1,3604,63,6,1220,25979,0,429,1,X,01,2015
1,3604,63,6,1220,112676,0,2006,2,X,01,2015
1,3604,64,5,1220,9874,0,248,2,X,01,2015
1,3604,64,6,1220,28845,0,353,1,X,01,2015
1,3604,64,6,1220,4758,0,121,2,X,01,2015
1,3604,65,6,1220,137201,0,2714,1,X,01,2015
1,3604,65,6,1220,12353,0,314,2,X,01,2015
1,3604,68,5,1220,43037,0,903,1,X,01,2015
1,3604,68,6,1220,588655,0,41084,1,X,01,2015
1,3604,68,6,1220,8897,0,92,2,X,01,2015
1,3604,69,5,1220,15943,0,267,1,X,01,2015
1,3604,69,5,1220,8942,0,197,2,X,01,2015
1,3604,69,6,1220,6261801,0,284718,1,X,01,2015
1,3604,69,6,1220,100785,0,1964,2,X,01,2015
1,3604,70,5,1220,20926,0,376,1,X,01,2015
1,3604,70,5,1220,50204,0,1030,2,X,01,2015
1,3604,70,6,1220,285654,0,3846,1,X,01,2015
1,3604,70,6,1220,26885,0,1090,2,X,01,2015
1,3604,72,5,1220,213492,0,9564,1,X,01,2015
1,3604,72,5,1220,8297,0,1002,2,X,01,2015
1,3604,72,6,1220,10364988,0,594170,1,X,01,2015
1,3604,72,6,1220,282930,0,4700,2,X,01,2015
1,3604,73,5,1220,1212827,0,32197,1,X,01,2015
1,3604,73,5,1220,209949,0,7556,2,X,01,2015
1,3604,73,6,1220,25745419,0,709836,1,X,01,2015
1,3604,73,6,1220,367978,0,7778,2,X,01,2015
1,3604,74,5,1220,6968,0,112,1,X,01,2015
1,3604,75,5,1220,17641,0,1223,2,X,01,2015
1,3604,76,5,1220,281998,0,9950,1,X,01,2015
1,3604,76,6,1220,8125995,0,107580,1,X,01,2015
1,3604,76,6,1220,2571,0,21,2,X,01,2015
1,3604,81,5,1220,22703,0,324,1,X,01,2015
1,3604,82,5,1220,31464,0,848,1,X,01,2015
1,3604,82,5,1220,19789,0,616,2,X,01,2015
1,3604,82,6,1220,64297,0,802,1,X,01,2015
1,3604,82,6,1220,83762,0,1184,2,X,01,2015
1,3604,83,5,1220,130451,0,5447,1,X,01,2015
1,3604,83,5,1220,34858,0,1430,2,X,01,2015
1,3604,83,6,1220,110635,0,4003,1,X,01,2015
1,3604,83,6,1220,9885,0,201,2,X,01,2015
1,3604,84,5,1220,4953211,0,118573,1,X,01,2015
1,3604,84,5,1220,1295052,0,27453,2,X,01,2015
1,3604,84,6,1220,9366091,0,493037,1,X,01,2015
1,3604,84,6,1220,924102,0,24499,2,X,01,2015
1,3604,85,5,1220,1544525,0,25568,1,X,01,2015
1,3604,85,5,1220,523078,0,13199,2,X,01,2015
1,3604,85,6,1220,4498736,0,103074,1,X,01,2015
1,3604,85,6,1220,74890,0,973,2,X,01,2015
1,3604,86,5,1220,61664,0,3321,1,X,01,2015
1,3604,86,5,1220,48064,0,1812,2,X,01,2015
1,3604,86,6,1220,2106841,0,25562,1,X,01,2015
1,3604,87,5,1220,821529,0,10937,1,X,01,2015
1,3604,87,5,1220,40460,0,1066,2,X,01,2015
1,3604,87,6,1220,2042095,0,39892,1,X,01,2015
1,3604,87,6,1220,172073,0,5853,2,X,01,2015
1,3604,88,5,1220,287614,0,3138,1,X,01,2015
1,3604,89,5,1220,624778,0,7844,1,X,01,2015
1,3604,90,5,1220,562865,0,12690,1,X,01,2015
1,3604,90,5,1220,182481,0,3419,2,X,01,2015
1,3604,90,6,1220,236511,0,2039,1,X,01,2015
1,3604,90,6,1220,298303,0,3091,2,X,01,2015
1,3604,94,5,1220,578720,0,16456,1,X,01,2015
1,3604,94,5,1220,76995,0,2303,2,X,01,2015
1,3604,94,6,1220,2271583,0,77140,1,X,01,2015
1,3604,94,6,1220,149645,0,8784,2,X,01,2015
1,3604,95,5,1220,46146,0,1283,1,X,01,2015
1,3604,95,5,1220,14063,0,579,2,X,01,2015
1,3604,95,6,1220,92095,0,6000,1,X,01,2015
1,3604,95,6,1220,91094,0,2143,2,X,01,2015
1,3604,96,5,1220,26069,0,1534,1,X,01,2015
1,3604,96,6,1220,7126,0,485,1,X,01,2015
1,3613,09,5,1220,5635,0,368,2,X,01,2015
1,3613,12,5,1220,25535,0,2140,1,X,01,2015
1,3613,19,5,1220,65525,0,2470,1,X,01,2015
1,3613,23,5,1220,103350,0,12046,1,X,01,2015
1,3613,25,5,1220,200240,0,11669,1,X,01,2015
1,3613,28,5,1220,235421,0,13955,1,X,01,2015
1,3613,28,6,1220,427295,0,22605,1,X,01,2015
1,3613,30,5,1220,324508,0,82,1,X,01,2015
1,3613,32,5,1220,9554,0,1217,1,X,01,2015
1,3613,38,5,1220,156746,0,6772,1,X,01,2015
1,3613,39,5,1220,247543,0,8202,1,X,01,2015
1,3613,39,5,1220,53042,0,741,2,X,01,2015
1,3613,40,5,1220,64918,0,2760,1,X,01,2015
1,3613,40,5,1220,40488,0,2243,2,X,01,2015
1,3613,42,5,1220,5057,0,125,2,X,01,2015
1,3613,48,5,1220,132874,0,2058,1,X,01,2015
1,3613,49,5,1220,20262,0,1112,1,X,01,2015
1,3613,49,5,1220,9740,0,608,2,X,01,2015
1,3613,52,5,1220,10051,0,263,1,X,01,2015
1,3613,57,5,1220,2745,0,59,1,X,01,2015
1,3613,61,5,1220,5044,0,89,1,X,01,2015
1,3613,62,5,1220,4369,0,142,1,X,01,2015
1,3613,62,5,1220,13197,0,23,2,X,01,2015
1,3613,63,5,1220,8707,0,170,1,X,01,2015
1,3613,63,5,1220,6174,0,263,2,X,01,2015
1,3613,68,5,1220,15639,0,2218,1,X,01,2015
1,3613,68,5,1220,3100,0,79,2,X,01,2015
1,3613,70,5,1220,21149,0,1037,1,X,01,2015
1,3613,72,5,1220,167202,0,4723,1,X,01,2015
1,3613,73,5,1220,646914,0,14570,1,X,01,2015
1,3613,73,5,1220,28173,0,1111,2,X,01,2015
1,3613,74,5,1220,16394,0,259,1,X,01,2015
1,3613,76,5,1220,48757,0,625,1,X,01,2015
1,3613,82,5,1220,10439,0,196,1,X,01,2015
1,3613,82,5,1220,13314,0,364,2,X,01,2015
1,3613,83,5,1220,94787,0,1980,1,X,01,2015
1,3613,83,5,1220,151102,0,2035,2,X,01,2015
1,3613,84,5,1220,1905056,0,50366,1,X,01,2015
1,3613,84,5,1220,437770,0,9011,2,X,01,2015
1,3613,85,5,1220,234573,0,2022,1,X,01,2015
1,3613,85,5,1220,169476,0,562,2,X,01,2015
1,3613,86,5,1220,614724,0,20620,1,X,01,2015
1,3613,86,5,1220,370368,0,2696,2,X,01,2015
1,3613,87,5,1220,1388006,0,34833,1,X,01,2015
1,3613,87,5,1220,200834,0,4700,2,X,01,2015
1,3613,88,5,1220,110297,0,1907,1,X,01,2015
1,3613,88,5,1220,92278,0,1665,2,X,01,2015
1,3613,89,5,1220,77976,0,961,1,X,01,2015
1,3613,90,5,1220,37734,0,858,1,X,01,2015
1,3613,90,5,1220,13485,0,158,2,X,01,2015
1,3613,91,5,1220,7139,0,74,1,X,01,2015
1,3613,94,5,1220,479709,0,18083,1,X,01,2015
1,3613,94,5,1220,81389,0,1237,2,X,01,2015
1,3613,95,5,1220,131157,0,5337,1,X,01,2015
1,3613,95,5,1220,90891,0,2713,2,X,01,2015
1,3613,96,5,1220,27400,0,412,1,X,01,2015
1,3613,98,5,1220,48274,0,385,1,X,01,2015
1,36XX,39,3,1220,16741,302,370,1,X,01,2015
1,36XX,84,3,1220,12310,351,654,1,X,01,2015
1,36XX,84,3,1220,4106,11,148,2,X,01,2015
1,36XX,85,3,1220,6216,64,148,1,X,01,2015
1,36XX,90,3,1220,134623,404,974,1,X,01,2015
1,3701,39,3,1220,39768,1416,989,1,X,01,2015
1,3701,84,3,1220,18435,151,748,2,X,01,2015
1,3701,85,3,1220,27697,29,123,1,X,01,2015
1,3701,85,3,1220,159096,2516,6450,2,X,01,2015
1,37XX,38,3,2010,8519,1,0,1,0,01,2015
1,37XX,85,3,2010,3908,2,0,2,0,01,2015
1,37XX,90,3,1220,66130,187,1296,1,X,01,2015
1,3801,01,5,1220,279465,0,2772,1,X,01,2015
1,3801,02,5,1220,88087670,0,1945693,1,X,01,2015
1,3801,02,6,1220,52821,0,412,1,X,01,2015
1,3801,03,5,1220,1239860,0,23826,1,X,01,2015
1,3801,03,5,1220,425497,0,7839,2,X,01,2015
1,3801,04,5,1220,5770321,0,156578,1,X,01,2015
1,3801,04,5,1220,22655,0,558,2,X,01,2015
1,3801,05,5,1220,2017927,0,29180,1,X,01,2015
1,3801,06,5,1220,741703,0,14651,1,X,01,2015
1,3801,06,5,1220,40716,0,1143,2,X,01,2015
1,3801,07,5,1220,41644096,0,2722662,1,X,01,2015
1,3801,07,5,1220,61233502,0,3052716,2,X,01,2015
1,3801,07,6,1220,2058887,0,108570,1,X,01,2015
1,3801,08,5,1220,26473731,0,987851,1,X,01,2015
1,3801,08,5,1220,18232740,0,666529,2,X,01,2015
1,3801,08,6,1220,369914,0,5311,1,X,01,2015
1,3801,09,5,1220,2480386,0,85047,1,X,01,2015
1,3801,09,5,1220,629114,0,21349,2,X,01,2015
1,3801,09,6,1220,249684,0,11135,1,X,01,2015
1,3801,10,5,1220,38231360,0,630601,1,X,01,2015
1,3801,10,5,1220,992964,0,21919,2,X,01,2015
1,3801,10,6,1220,1689283,0,26286,1,X,01,2015
1,3801,11,5,1220,5276196,0,240882,1,X,01,2015
1,3801,11,5,1220,179855,0,9960,2,X,01,2015
1,3801,11,6,1220,307530,0,19875,1,X,01,2015
1,3801,12,5,1220,16834137,0,717850,1,X,01,2015
1,3801,12,5,1220,202343,0,8695,2,X,01,2015
1,3801,13,5,1220,188190,0,4616,1,X,01,2015
1,3801,13,5,1220,496380,0,11278,2,X,01,2015
1,3801,13,6,1220,51278,0,1139,1,X,01,2015
1,3801,14,5,1220,207479,0,13521,1,X,01,2015
1,3801,14,5,1220,15311,0,922,2,X,01,2015
1,3801,15,5,1220,5904207,0,257735,1,X,01,2015
1,3801,15,5,1220,979080,0,27968,2,X,01,2015
1,3801,15,6,1220,2353858,0,77372,1,X,01,2015
1,3801,16,5,1220,30626945,0,506401,1,X,01,2015
1,3801,16,5,1220,13910,0,121,2,X,01,2015
1,3801,17,5,1220,8363503,0,475632,1,X,01,2015
1,3801,17,5,1220,1052885,0,51289,2,X,01,2015
1,3801,17,6,1220,41090,0,555,1,X,01,2015
1,3801,18,5,1220,14628236,0,248466,1,X,01,2015
1,3801,18,5,1220,1250448,0,33666,2,X,01,2015
1,3801,19,5,1220,60805451,0,2296612,1,X,01,2015
1,3801,19,5,1220,286065,0,6097,2,X,01,2015
1,3801,19,6,1220,157787,0,4280,1,X,01,2015
1,3801,20,5,1220,23012761,0,974424,1,X,01,2015
1,3801,20,5,1220,2385867,0,57428,2,X,01,2015
1,3801,20,6,1220,778267,0,51443,1,X,01,2015
1,3801,21,5,1220,56566449,0,1855922,1,X,01,2015
1,3801,21,5,1220,692754,0,31568,2,X,01,2015
1,3801,21,6,1220,116654,0,7041,1,X,01,2015
1,3801,21,8,1220,41590,0,815,1,X,01,2015
1,3801,22,5,1220,20670369,0,803603,1,X,01,2015
1,3801,22,5,1220,664554,0,19788,2,X,01,2015
1,3801,22,6,1220,4222614,0,139388,1,X,01,2015
1,3801,23,5,1220,23072000,0,617139,1,X,01,2015
1,3801,23,5,1220,199325,0,1935,2,X,01,2015
1,3801,23,6,1220,5692074,0,117610,1,X,01,2015
1,3801,24,5,1220,9811,0,192,1,X,01,2015
1,3801,24,5,1220,271212,0,2398,2,X,01,2015
1,3801,25,5,1220,2882057,0,129289,1,X,01,2015
1,3801,25,5,1220,385215,0,11627,2,X,01,2015
1,3801,25,6,1220,1843354,0,53770,1,X,01,2015
1,3801,26,5,1220,472564,0,11301,1,X,01,2015
1,3801,27,5,1220,12161773,0,567310,1,X,01,2015
1,3801,27,5,1220,142805,0,5701,2,X,01,2015
1,3801,27,6,1220,3244485,0,75696,1,X,01,2015
1,3801,27,6,1220,770695,0,28726,2,X,01,2015
1,3801,27,7,1220,29304421,0,0,1,X,01,2015
1,3801,27,8,1220,637967,0,1649,1,X,01,2015
1,3801,28,5,1220,7695441,0,327285,1,X,01,2015
1,3801,28,5,1220,979512,0,28506,2,X,01,2015
1,3801,28,6,1220,2053574,0,200545,1,X,01,2015
1,3801,28,6,1220,1865164,0,63104,2,X,01,2015
1,3801,29,5,1220,12611387,0,477421,1,X,01,2015
1,3801,29,5,1220,2924928,0,57492,2,X,01,2015
1,3801,29,6,1220,1886644,0,51148,1,X,01,2015
1,3801,29,6,1220,357334,0,1071,2,X,01,2015
1,3801,30,5,1220,56950552,0,442580,1,X,01,2015
1,3801,30,5,1220,8726249,0,36119,2,X,01,2015
1,3801,30,8,1220,2670,0,71,1,X,01,2015
1,3801,31,5,1220,1605714,0,116202,1,X,01,2015
1,3801,31,5,1220,210638,0,5878,2,X,01,2015
1,3801,31,6,1220,2446292,0,111941,1,X,01,2015
1,3801,31,6,1220,214850,0,15777,2,X,01,2015
1,3801,32,5,1220,18716127,0,693805,1,X,01,2015
1,3801,32,5,1220,1340975,0,52522,2,X,01,2015
1,3801,33,5,1220,45598921,0,1031448,1,X,01,2015
1,3801,33,5,1220,4368996,0,91526,2,X,01,2015
1,3801,33,6,1220,385766,0,6821,1,X,01,2015
1,3801,33,6,1220,25127,0,937,2,X,01,2015
1,3801,34,5,1220,49287879,0,2500236,1,X,01,2015
1,3801,34,5,1220,1087961,0,32788,2,X,01,2015
1,3801,34,6,1220,2239315,0,69221,1,X,01,2015
1,3801,35,5,1220,16266602,0,636746,1,X,01,2015
1,3801,35,5,1220,1454128,0,38950,2,X,01,2015
1,3801,35,6,1220,513384,0,31242,1,X,01,2015
1,3801,36,5,1220,3259,0,56,1,X,01,2015
1,3801,36,5,1220,4997,0,304,2,X,01,2015
1,3801,37,5,1220,37853,0,468,1,X,01,2015
1,3801,37,5,1220,139461,0,2104,2,X,01,2015
1,3801,38,5,1220,28960732,0,951596,1,X,01,2015
1,3801,38,5,1220,4967210,0,69725,2,X,01,2015
1,3801,38,6,1220,2814835,0,52730,1,X,01,2015
1,3801,39,5,1220,181995928,0,7864513,1,X,01,2015
1,3801,39,5,1220,15703072,0,483554,2,X,01,2015
1,3801,39,6,1220,54574729,0,1184213,1,X,01,2015
1,3801,39,6,1220,105247,0,1417,2,X,01,2015
1,3801,39,8,1220,11335,0,0,1,X,01,2015
1,3801,40,5,1220,70242093,0,1737081,1,X,01,2015
1,3801,40,5,1220,22163614,0,652072,2,X,01,2015
1,3801,40,6,1220,575110,0,16542,1,X,01,2015
1,3801,40,6,1220,421859,0,5371,2,X,01,2015
1,3801,40,8,1220,69609,0,2749,1,X,01,2015
1,3801,41,5,1220,126596,0,2490,1,X,01,2015
1,3801,41,5,1220,19668,0,356,2,X,01,2015
1,3801,42,5,1220,568868,0,16960,1,X,01,2015
1,3801,42,5,1220,5185760,0,107251,2,X,01,2015
1,3801,42,6,1220,2845,0,14,2,X,01,2015
1,3801,43,5,1220,34393736,0,279738,1,X,01,2015
1,3801,43,5,1220,25293,0,307,2,X,01,2015
1,3801,44,5,1220,9253382,0,433087,1,X,01,2015
1,3801,44,5,1220,1781116,0,50237,2,X,01,2015
1,3801,44,6,1220,953299,0,55296,1,X,01,2015
1,3801,44,6,1220,4998,0,238,2,X,01,2015
1,3801,45,5,1220,31049,0,707,1,X,01,2015
1,3801,45,5,1220,47037,0,1107,2,X,01,2015
1,3801,46,5,1220,60695,0,1490,2,X,01,2015
1,3801,47,5,1220,752597,0,39709,1,X,01,2015
1,3801,47,6,1220,2768341,0,112242,1,X,01,2015
1,3801,48,5,1220,68395810,0,4059774,1,X,01,2015
1,3801,48,5,1220,2491174,0,82662,2,X,01,2015
1,3801,48,6,1220,933511,0,82084,1,X,01,2015
1,3801,49,5,1220,23422864,0,567405,1,X,01,2015
1,3801,49,5,1220,3899968,0,71919,2,X,01,2015
1,3801,50,5,1220,7949,0,79,1,X,01,2015
1,3801,51,5,1220,129967,0,1652,2,X,01,2015
1,3801,52,5,1220,889864,0,42077,1,X,01,2015
1,3801,52,5,1220,264180,0,7515,2,X,01,2015
1,3801,53,5,1220,89642,0,2092,1,X,01,2015
1,3801,53,5,1220,30134,0,590,2,X,01,2015
1,3801,54,5,1220,3830111,0,95656,1,X,01,2015
1,3801,54,5,1220,610463,0,12567,2,X,01,2015
1,3801,55,5,1220,2599248,0,85656,1,X,01,2015
1,3801,55,5,1220,187345,0,10397,2,X,01,2015
1,3801,56,5,1220,8805436,0,387851,1,X,01,2015
1,3801,56,5,1220,327968,0,10257,2,X,01,2015
1,3801,57,5,1220,12141807,0,298607,1,X,01,2015
1,3801,57,5,1220,980325,0,21548,2,X,01,2015
1,3801,58,5,1220,257657,0,3968,1,X,01,2015
1,3801,58,5,1220,61679,0,2741,2,X,01,2015
1,3801,59,5,1220,2645089,0,51544,1,X,01,2015
1,3801,59,5,1220,549912,0,10225,2,X,01,2015
1,3801,60,5,1220,446190,0,12416,1,X,01,2015
1,3801,60,5,1220,220615,0,4233,2,X,01,2015
1,3801,61,5,1220,1982002,0,38313,1,X,01,2015
1,3801,61,5,1220,7512803,0,147990,2,X,01,2015
1,3801,62,5,1220,1910560,0,29985,1,X,01,2015
1,3801,62,5,1220,9187584,0,199920,2,X,01,2015
1,3801,62,6,1220,3438,0,19,2,X,01,2015
1,3801,63,5,1220,3895018,0,122407,1,X,01,2015
1,3801,63,5,1220,1628861,0,42848,2,X,01,2015
1,3801,63,8,1220,10799,0,211,1,X,01,2015
1,3801,64,5,1220,232935,0,9483,1,X,01,2015
1,3801,64,5,1220,7261107,0,82937,2,X,01,2015
1,3801,65,5,1220,390784,0,10628,1,X,01,2015
1,3801,65,5,1220,806912,0,17215,2,X,01,2015
1,3801,66,5,1220,48185,0,2481,1,X,01,2015
1,3801,66,5,1220,14112,0,725,2,X,01,2015
1,3801,67,5,1220,122223,0,2784,1,X,01,2015
1,3801,67,5,1220,367723,0,7825,2,X,01,2015
1,3801,68,5,1220,9267527,0,471315,1,X,01,2015
1,3801,68,5,1220,1172952,0,31958,2,X,01,2015
1,3801,68,6,1220,646135,0,25200,1,X,01,2015
1,3801,69,5,1220,2316647,0,89144,1,X,01,2015
1,3801,69,5,1220,1231474,0,37239,2,X,01,2015
1,3801,69,6,1220,493875,0,37295,1,X,01,2015
1,3801,70,5,1220,38082573,0,719314,1,X,01,2015
1,3801,70,5,1220,2478497,0,61412,2,X,01,2015
1,3801,70,6,1220,12665,0,603,1,X,01,2015
1,3801,70,6,1220,11723,0,558,2,X,01,2015
1,3801,71,5,1220,1294386,0,27435,1,X,01,2015
1,3801,71,5,1220,1287770,0,13752,2,X,01,2015
1,3801,72,5,1220,169108679,0,6607738,1,X,01,2015
1,3801,72,5,1220,8993236,0,236933,2,X,01,2015
1,3801,72,6,1220,16260683,0,472292,1,X,01,2015
1,3801,72,6,1220,1110764,0,7061,2,X,01,2015
1,3801,73,5,1220,96942961,0,4223871,1,X,01,2015
1,3801,73,5,1220,12696697,0,392932,2,X,01,2015
1,3801,73,6,1220,8493632,0,746070,1,X,01,2015
1,3801,73,6,1220,49809,0,904,2,X,01,2015
1,3801,74,5,1220,17342557,0,217928,1,X,01,2015
1,3801,74,5,1220,791661,0,14362,2,X,01,2015
1,3801,75,5,1220,1047317,0,16377,1,X,01,2015
1,3801,75,5,1220,69144,0,2138,2,X,01,2015
1,3801,75,6,1220,912446,0,6598,1,X,01,2015
1,3801,76,5,1220,44387951,0,1316085,1,X,01,2015
1,3801,76,5,1220,2181587,0,61458,2,X,01,2015
1,3801,76,6,1220,177471,0,8922,1,X,01,2015
1,3801,78,5,1220,283101,0,9872,1,X,01,2015
1,3801,78,5,1220,46539,0,1591,2,X,01,2015
1,3801,79,5,1220,515252,0,15603,1,X,01,2015
1,3801,79,5,1220,443914,0,22612,2,X,01,2015
1,3801,80,5,1220,7641,0,123,1,X,01,2015
1,3801,80,5,1220,4665,0,117,2,X,01,2015
1,3801,81,5,1220,2038259,0,34021,1,X,01,2015
1,3801,81,5,1220,256879,0,1835,2,X,01,2015
1,3801,82,5,1220,13858085,0,219295,1,X,01,2015
1,3801,82,5,1220,7809923,0,122430,2,X,01,2015
1,3801,82,6,1220,13734,0,950,1,X,01,2015
1,3801,82,6,1220,101569,0,6276,2,X,01,2015
1,3801,83,5,1220,33937850,0,706360,1,X,01,2015
1,3801,83,5,1220,5764750,0,99323,2,X,01,2015
1,3801,83,6,1220,66018,0,1630,2,X,01,2015
1,3801,84,5,1220,980475467,0,12460265,1,X,01,2015
1,3801,84,5,1220,208701105,0,3058136,2,X,01,2015
1,3801,84,6,1220,817696,0,40116,1,X,01,2015
1,3801,84,6,1220,290937,0,5460,2,X,01,2015
1,3801,84,8,1220,9439,0,0,2,X,01,2015
1,3801,85,5,1220,233484824,0,4781576,1,X,01,2015
1,3801,85,5,1220,245228259,0,2908905,2,X,01,2015
